name,city,state,price,lat,lon
Lamesa,Lamesa,TX,3.1015,32.7357287,-101.9550202
Lamont,Lamont,FL,3.739,30.3774792,-83.813686
Lampasas,Lampasas,TX,2.8578888866666667,31.1761363,-98.240563
Lancaster,Lancaster,MA,3.70566666,42.4431437,-71.6852823
Lancaster,Lancaster,MO,3.249,40.5208627,-92.5279662
Lancaster,Lancaster,NY,3.729,42.9005956,-78.669997
Lancaster,Lancaster,OH,3.328999995,39.7136754,-82.5993294
Lancaster,Lancaster,ON,4.735180215,40.7489338,-85.5069191
Lancaster,Lancaster,PA,4.064,40.0379958,-76.3056707
Lancaster,Lancaster,SC,3.299,34.6628067,-80.700546
Land O Lakes,Land O Lakes,FL,3.49566666,28.2144905,-82.4455929
Lanexa,Lanexa,VA,3.659,37.4237573,-76.9010753
Lansing,Lansing,IL,3.169,41.5662245,-87.5381569
Lansing,Lansing,MI,3.699,42.7338254,-84.5546295
Lapeer,Lapeer,MI,3.899,43.0904764,-83.2333705
Laramie,Laramie,WY,3.3956666633333334,41.3116442,-105.5917876
Laredo,Laredo,TX,3.1248333307142855,27.5079211,-99.5069834
Larose,Larose,LA,3.399,29.5669265,-90.38043
Larsen,Larsen,WI,3.43233333,44.1916501,-88.623999
Las Cruces,Las Cruces,NM,3.1817777733333337,32.3140354,-106.779807
Las Vegas,Las Vegas,NM,3.2789999966666663,35.5939325,-105.223896
Las Vegas,Las Vegas,NV,3.65633333,36.1674263,-115.1484131
Lathrop,Lathrop,MO,3.07566666,39.5483015,-94.3290727
Latimer,Latimer,IA,3.23233333,42.7635903,-93.3687645
Latta,Latta,SC,3.349,34.3371047,-79.4311616
Lauderdale,Lauderdale,MS,2.899,32.3904385,-88.6918627
Laurel,Laurel,DE,3.2439999999999998,38.5565041,-75.5713141
Laurel,Laurel,MS,2.9434444433333335,31.6940509,-89.1306124
Laurel,Laurel,MT,3.61233333,45.6691159,-108.771532
Laurel,Laurel,NE,3.139,42.4296931,-97.0897634
Laurens,Laurens,SC,3.099,34.4646451,-81.9944042
Lawrence,Lawrence,KS,3.229,38.9719137,-95.2359403
Lawrence,Lawrence,MS,3.299,31.5129753,-90.1205396
Lawrenceburg,Lawrenceburg,IN,3.424,39.090891,-84.8499504
Lawrenceburg,Lawrenceburg,TN,3.574,35.2423023,-87.3347389
Lawrenceville,Lawrenceville,PA,3.699,40.467569,-79.9606078
Lawtey,Lawtey,FL,3.599,30.0441284,-82.0717733
Lawton,Lawton,OK,3.21733333,34.6051975,-98.3952279
Le Mars,Le Mars,IA,3.34122222,42.792151,-96.1662993
Le Roy,Le Roy,IL,3.499,40.3519795,-88.764237
Leakey,Leakey,TX,2.949,29.726525,-99.7624496
Leavenworth,Leavenworth,IN,3.8415,38.1997869,-86.3441439
Lebanon Junction,Lebanon Junction,KY,3.3873333299999997,37.8345086,-85.7319042
Lebanon,Lebanon,IN,3.6123333300000002,40.0483744,-86.4691677
Lebanon,Lebanon,MO,3.0973333325000003,37.6806669,-92.6637835
Lebanon,Lebanon,NH,3.599,43.643032,-72.251587
Lebanon,Lebanon,OH,3.399,39.4353373,-84.2029922
Lebanon,Lebanon,PA,3.799,40.375713,-76.4626118
Lebanon,Lebanon,TN,3.0054583299999997,36.2079779,-86.2910945
Lebo,Lebo,KS,3.1639999966666665,38.4166818,-95.8530441
Lecanto,Lecanto,FL,3.31566666,28.8516486,-82.4875982
Ledgewood,Ledgewood,NJ,3.699,40.8738615,-74.6713156
Lee,Lee,FL,3.818166665,26.5999265,-81.8823135
Lee,Lee,MA,3.914,42.3073477,-73.2504911
Leeds,Leeds,ND,3.249,48.288888,-99.437635
Leesburg,Leesburg,FL,3.57233333,28.810823,-81.8778582
Leesburg,Leesburg,GA,3.109,31.7324556,-84.1711966
Leesburg,Leesburg,VA,3.5789999999999997,39.1154506,-77.5645607
Leesport,Leesport,PA,3.89733333,40.4470377,-75.9663222
Leesville,Leesville,LA,3.449,31.1431257,-93.2651126
Leesville,Leesville,SC,3.059,33.916532,-81.5134368
Leland,Leland,MS,3.299,33.40439,-90.898669
Leland,Leland,NC,3.389,34.236434,-78.0040029
Lemitar,Lemitar,NM,3.299,34.159595,-106.9107031
Lemont,Lemont,IL,3.465666666666667,41.6737149,-88.0016263
Lena,Lena,WI,3.28233333,44.9510985,-88.0469998
Lenexa,Lenexa,KS,3.369,38.9697458,-94.7845837
Lennon,Lennon,MI,3.379,42.985585,-83.9282955
Lennox,Lennox,SD,3.204,43.3541831,-96.8918394
Lenoir City,Lenoir City,TN,3.439,35.7972998,-84.2560299
Lenorah,Lenorah,TX,3.53233333,32.30456,-101.8762483
Leola,Leola,PA,4.199,40.087875,-76.1849534
Leominster,Leominster,MA,3.68233333,42.5267443,-71.7614891
Leon,Leon,KS,3.399,37.6902964,-96.7822508
Lethbridge,Lethbridge,AB,4.360326616363636,41.1341898,-81.6623061
Levittown,Levittown,PA,3.8306666600000003,40.157556,-74.8321288
Lewis,Lewis,NY,3.669,43.7344277,-75.440289
Lewisport,Lewisport,KY,3.499,37.9369974,-86.9022146
Lewiston Woodville,Lewiston Woodville,NC,3.399,36.1229347,-77.1766291
Lewiston,Lewiston,ID,3.683166665,46.4195913,-117.0216144
Lewistown,Lewistown,MT,3.599,47.0639275,-109.428213
Lexington,Lexington,IL,3.349,40.6414237,-88.7834001
Lexington,Lexington,KY,3.1877500000000003,38.0464066,-84.4970393
Lexington,Lexington,MA,4.299,42.4473175,-71.2245003
Lexington,Lexington,NC,3.399,35.8240265,-80.2533838
Lexington,Lexington,NE,3.011777776666667,40.7788486,-99.7414869
Lexington,Lexington,SC,3.24511111,33.8986841,-81.275054
Lexington,Lexington,VA,3.659,37.7840208,-79.4428157
Liberal,Liberal,KS,3.3334444399999996,37.0430812,-100.920999
Liberty Hill,Liberty Hill,TX,2.909,30.6649119,-97.9225161
Liberty,Liberty,ME,4.099,44.3927438,-69.3074579
Liberty,Liberty,MO,2.999,39.246479,-94.419079
Liberty,Liberty,PA,3.699,40.3253474,-79.8561591
Liberty,Liberty,TX,3.13233333,30.0856736,-94.7856262
Libertyville,Libertyville,IL,3.579,42.2830786,-87.9531303
Lillington,Lillington,NC,3.759,35.399121,-78.8156001
Lima,Lima,OH,3.2129999959999997,40.7399785,-84.105006
Lime Springs,Lime Springs,IA,3.56566666,43.448494,-92.2804954
Limestone,Limestone,NY,3.144,42.022493,-78.6352294
Limon,Limon,CO,3.8978888866666668,39.2631651,-103.6877736
Lincoln Park,Lincoln Park,MI,3.644,42.2505943,-83.1785361
Lincoln,Lincoln,AL,3.1165,33.6131588,-86.1183061
Lincoln,Lincoln,IL,3.4189999999999996,40.1481349,-89.3636569
Lincoln,Lincoln,ME,3.73233333,44.1137571,-69.5351337
Lincoln,Lincoln,NE,3.34136111,40.8088861,-96.7077751
Lindale,Lindale,TX,2.80733333,32.5156971,-95.4093998
Linden,Linden,NJ,3.4864999975,40.6220478,-74.2445902
Lindsay,Lindsay,OK,3.09066666,34.8347959,-97.6025319
Lineville,Lineville,AL,3.299,33.3106696,-85.7544051
Linwood,Linwood,NC,3.449,35.7506938,-80.3178306
Litchfield Park,Litchfield Park,AZ,3.5915,33.4933796,-112.358124
Litchfield,Litchfield,IL,3.247,39.1768621,-89.655615
Lithia Springs,Lithia Springs,GA,2.92233333,33.7797505,-84.6506401
Lithonia,Lithonia,GA,3.399,33.7123305,-84.1051939
Little America,Little America,WY,3.52566666,41.5592105,-109.8393902
Little Chute,Little Chute,WI,3.234,44.2799872,-88.3184394
Little Falls,Little Falls,MN,3.399,45.9763545,-94.3625024
Little Rock,Little Rock,AR,3.2189999966666663,34.7465071,-92.2896267
Littlefield,Littlefield,AZ,3.6923333333333335,36.8842836,-113.9363361
Littlefield,Littlefield,TX,3.199,33.9189172,-102.332836
Live Oak,Live Oak,FL,3.779,30.2961892,-82.9842885
Liverpool,Liverpool,NY,4.0056666666666665,43.106456,-76.217705
Livingston,Livingston,AL,2.979,32.5841595,-88.1872828
Livingston,Livingston,LA,3.16566666,30.4158699,-90.7189344
Livingston,Livingston,MT,3.6465,45.6623873,-110.5615899
Livingston,Livingston,NY,3.679,42.7360902,-77.7781416
Livingston,Livingston,TX,2.859,30.711029,-94.9329898
Livonia,Livonia,MI,3.799,42.36837,-83.3527097
Llano,Llano,TX,3.23233333,30.6663312,-98.6970374
Lloydminster,Lloydminster,AB,4.3231258839999995,35.0288257,-89.8360043
Lock Haven,Lock Haven,PA,3.599,41.1373067,-77.4469952
Lockbourne,Lockbourne,OH,3.45566666,39.8092301,-82.972404
Lockport,Lockport,IL,3.449,41.5894753,-88.057837
Logan,Logan,NM,3.199,35.3665221,-103.4107155
Logan,Logan,UT,3.42816666,41.7313063,-111.834914
Logansport,Logansport,IN,3.799,40.7542375,-86.3625191
Loganton,Loganton,PA,3.479,41.0347015,-77.3066113
Lolo,Lolo,MT,3.609,46.775174,-114.0975691
Lombard,Lombard,IL,3.314,41.8864687,-88.0201536
Lomira,Lomira,WI,3.2439999999999998,43.591382,-88.443713
London,London,KY,3.449,37.1283343,-84.0835576
London,London,OH,3.2748333325,39.8864493,-83.448253
London,London,ON,3.801500944166667,39.625602,-85.9202594
Londonderry,Londonderry,NH,3.8689999999999998,42.8650869,-71.3739532
Longmont,Longmont,CO,3.1617777766666664,40.1672117,-105.101928
Longs,Longs,SC,3.309,33.9385274,-78.7330522
Longview,Longview,TX,3.0831666650000003,32.5007031,-94.74049
Longview,Longview,WA,4.499,46.1377048,-122.934462
Lonoke,Lonoke,AR,3.139,34.7414404,-91.862792
Lordsburg,Lordsburg,NM,3.4451111100000005,32.3504143,-108.708434
Lore City,Lore City,OH,3.205666665,39.9847938,-81.4584523
Lorena,Lorena,TX,2.90233333,31.3865592,-97.2155596
Loretto,Loretto,PA,3.999,40.5029161,-78.6314019
Loris,Loris,SC,3.269,34.0562812,-78.8903044
Lorton,Lorton,VA,4.059,38.6946355,-77.2199931
Los Lunas,Los Lunas,NM,3.20233333,34.8142093,-106.7613067
Lott,Lott,TX,3.011,31.2061063,-97.0326706
Loudon,Loudon,TN,3.58733333,35.7490023,-84.320293
Louisiana,Louisiana,MO,3.049,39.4492151,-91.0465742
Louisville,Louisville,GA,4.099,33.0015407,-82.4112377
Louisville,Louisville,KY,3.063047615714286,38.2542376,-85.759407
Louisville,Louisville,MS,3.099,33.1234879,-89.053243
Lovell,Lovell,WY,3.657,44.8376366,-108.3935565
Lovelock,Lovelock,NV,3.574,40.1801273,-118.4747268
Loves Park,Loves Park,IL,3.469,42.3200189,-89.0581621
Loving,Loving,NM,3.699,32.2862822,-104.095782
Lovington,Lovington,NM,3.099,32.9440685,-103.3487454
Lowell,Lowell,AR,3.40233333,36.2553543,-94.1307587
Lowell,Lowell,MI,3.789,42.933601,-85.3418551
Lowellville,Lowellville,OH,3.399,41.0359418,-80.5362257
Lowry City,Lowry City,MO,3.249,38.1400275,-93.7268774
Loxley,Loxley,AL,3.2156666633333337,30.6182476,-87.7530454
Lubbock,Lubbock,TX,3.0651111075,33.5855677,-101.8470215
Lucedale,Lucedale,MS,3.424,30.9248878,-88.5879421
Ludlow,Ludlow,MA,3.9115,42.1589979,-72.4803259
Lufkin,Lufkin,TX,3.484333332,31.3386242,-94.7288558
Lugoff,Lugoff,SC,3.43233333,34.2273712,-80.6892487
Lula,Lula,GA,3.539,34.3876013,-83.6662854
Luling,Luling,TX,2.9873333300000002,29.680314,-97.6473265
Lumber City,Lumber City,GA,3.529,31.9293488,-82.6795831
Lumberton,Lumberton,NC,3.159,34.6183305,-79.008205
Lumberton,Lumberton,TX,2.959,30.2655322,-94.1991444
Luna Pier,Luna Pier,MI,3.449,41.8069907,-83.442433
Lupton,Lupton,AZ,3.299,35.3539127,-109.053701
Lusk,Lusk,WY,3.689,42.762467,-104.452175
Luverne,Luverne,MN,3.239,43.6542342,-96.2127811
Luxemburg,Luxemburg,WI,3.48233333,44.5383513,-87.7036636
Lyman,Lyman,WY,3.46566666,41.327367,-110.292835
Lynchburg,Lynchburg,VA,3.6165000000000003,37.4137536,-79.1422464
Lyndon Station,Lyndon Station,WI,3.177,43.7117126,-89.9004665
Lynn,Lynn,AL,3.68233333,34.0470483,-87.54974
Lyon,Lyon,MS,3.999,34.2178865,-90.5420429
Lytle,Lytle,TX,3.599,29.2330215,-98.797873
Macclenny,Macclenny,FL,3.479,30.2821807,-82.1220569
Macomb,Macomb,IL,3.499,40.4588934,-90.6713939
Macon,Macon,GA,3.1790000000000003,32.8406946,-83.6324022
Macon,Macon,MO,3.26483333,39.8416253,-92.5675118
Madill,Madill,OK,2.9873333300000002,34.0902508,-96.7715618
Madison Heights,Madison Heights,VA,3.49566666,37.4463105,-79.0935648
Madison,Madison,AL,3.420666665,34.7736807,-86.5675095
Madison,Madison,CT,4.239,41.2794282,-72.5983151
Madison,Madison,FL,3.749,30.4514352,-83.4524524
Madison,Madison,GA,3.8644166650000003,34.1307533,-83.1817407
Madison,Madison,IN,3.699,40.1624531,-85.7260804
Madison,Madison,MS,3.199,32.6308318,-90.0040817
Madison,Madison,OH,3.465666665,39.8868227,-83.3937233
Madison,Madison,WI,3.592888886666667,43.07469,-89.3841663
Madisonville,Madisonville,KY,3.399,37.3280037,-87.4986989
Madisonville,Madisonville,TX,3.18233333,30.9498688,-95.9127773
Madras,Madras,OR,3.524,44.6334544,-121.129487
Magee,Magee,MS,3.60733333,31.8724469,-89.7323162
Magna,Magna,UT,3.399,40.7031629,-112.081648
Magnolia,Magnolia,AR,3.599,33.2670725,-93.2393341
Mahomet,Mahomet,IL,3.669,40.195142,-88.4052266
Mahwah,Mahwah,NJ,3.63733333,41.0887072,-74.1437552
Malad City,Malad City,ID,3.394,42.1915872,-112.250798
Malta Bend,Malta Bend,MO,3.439,39.1933879,-93.3630725
Malvern,Malvern,AR,3.4014999975,34.3625823,-92.8092694
Malvern,Malvern,OH,3.579,40.6917271,-81.1812148
Manassas,Manassas,VA,3.859,38.7509488,-77.4752667
Manchester,Manchester,IA,3.56233333,42.4840907,-91.4555379
Manchester,Manchester,TN,3.0545555533333335,35.4832001,-86.0887296
Mandan,Mandan,ND,3.775666665,46.826415,-100.889704
Manheim,Manheim,PA,4.499,40.1637359,-76.3952429
Manistique,Manistique,MI,3.499,45.95779,-86.246419
Manitowoc,Manitowoc,WI,3.38233333,44.0998341,-87.827992
Mankato,Mankato,MN,3.5156666666666667,44.1658533,-94.0028013
Manning,Manning,IA,3.209,41.9092293,-95.0650571
Manning,Manning,SC,3.51733333,33.6952318,-80.2107811
Mansfield,Mansfield,AR,3.33233333,35.0597255,-94.2488561
Mansfield,Mansfield,LA,3.16483333,32.0218301,-93.7143492
Mansfield,Mansfield,MO,3.02566666,37.1067189,-92.5807231
Mansfield,Mansfield,OH,3.849,40.75839,-82.5154471
Manson,Manson,IA,3.299,42.5291439,-94.5341421
Mansura,Mansura,LA,3.399,31.0579664,-92.049012
Manteno,Manteno,IL,3.3156666666666665,41.2501677,-87.8326423
Mantua,Mantua,OH,3.53233333,41.283944,-81.223991
Maple Hill,Maple Hill,KS,3.05233333,39.084722,-96.028047
Maplesville,Maplesville,AL,3.399,32.7884608,-86.8716549
Maquoketa,Maquoketa,IA,3.624,42.0690915,-90.6654748
Marana,Marana,AZ,3.053999995,32.4483736,-111.211475
Marathon,Marathon,FL,3.23566666,24.7137524,-81.0903512
Marble Falls,Marble Falls,TX,2.929,30.5777511,-98.2756505
Marcus,Marcus,IA,3.299,42.82471,-95.8079104
Mardela Springs,Mardela Springs,MD,3.979,38.4598391,-75.7590991
Marengo,Marengo,OH,3.39233333,40.4008945,-82.8107329
Marianna,Marianna,FL,3.480666666,30.7743596,-85.2268735
Maribel,Maribel,WI,3.249,44.276383,-87.8073129
Marietta,Marietta,GA,3.519,33.9528472,-84.5496148
Marietta,Marietta,OH,3.799,39.4167742,-81.4548392
Marietta,Marietta,OK,2.92233333,33.937045,-97.1166788
Marietta,Marietta,PA,3.389,40.0570441,-76.5521344
Marinette,Marinette,WI,3.399,45.3834983,-88.0409574
Marion,Marion,AR,3.199,36.2378521,-92.6999559
Marion,Marion,IA,3.524,41.3144108,-93.1010141
Marion,Marion,IL,3.5067777777777778,38.6477381,-88.9232112
Marion,Marion,IN,3.601916665,40.5583739,-85.6591442
Marion,Marion,NC,3.7489999999999997,35.6841022,-82.0091028
Marion,Marion,OH,3.34233333,40.5885271,-83.1895249
Marion,Marion,SC,3.00733333,34.0572007,-79.3987578
Marion,Marion,TX,2.999,32.7931661,-94.344488
Marlette,Marlette,MI,3.399,43.326969,-83.08022
Marlin,Marlin,TX,2.999,31.308005,-96.8908895
Marlow,Marlow,OK,3.01566666,34.6477329,-97.9579447
Marquette,Marquette,MI,3.819,46.4481521,-87.6305899
Marrero,Marrero,LA,3.279,29.8835055,-90.1184486
Marshall,Marshall,IL,3.3560000000000003,41.0324537,-89.2998456
Marshall,Marshall,MI,3.5206666666666666,42.2721367,-84.9642008
Marshall,Marshall,TX,2.85622222,32.5447756,-94.3661004
Marshall,Marshall,WI,3.49733333,43.1677006,-89.0643334
Marshalltown,Marshalltown,IA,3.18233333,42.048881,-92.9122672
Marshfield,Marshfield,WI,3.47733333,44.6662287,-90.1740313
Marsing,Marsing,ID,3.58566666,43.5454359,-116.8131958
Marston,Marston,MO,3.109,36.5189503,-89.6125789
Martinsburg,Martinsburg,WV,3.735666666666667,39.4562528,-77.9639604
Martinsville,Martinsville,IL,3.489,39.3355924,-87.8819761
Martinsville,Martinsville,IN,3.599,39.4278253,-86.428328
Martinsville,Martinsville,VA,3.375,36.6915262,-79.8725386
Marysville,Marysville,KS,3.299,39.84173,-96.6480642
Marysville,Marysville,WA,4.559,48.0517429,-122.1768209
Maryville,Maryville,MO,3.1773333299999997,40.3460468,-94.8723858
Maryville,Maryville,TN,3.249,35.7564719,-83.9704593
Mascotte,Mascotte,FL,3.539,28.5783313,-81.8867452
Mascoutah,Mascoutah,IL,3.839,38.490327,-89.793154
Mason City,Mason City,IA,3.264,43.1524574,-93.2017941
Mason,Mason,OH,3.159,39.3600586,-84.309939
Mason,Mason,TN,3.549,35.4114328,-89.5327689
Mason,Mason,TX,3.299,30.705029,-99.2233284
Massillon,Massillon,OH,3.48233333,40.7965119,-81.5231597
Matfield Green,Matfield Green,KS,3.25566666,38.1591843,-96.5605664
Mathews,Mathews,LA,3.459,29.683653,-90.5578268
Mathis,Mathis,TX,3.109,28.0942916,-97.8274111
Mathiston,Mathiston,MS,3.36566666,33.5392629,-89.1255502
Mattawan,Mattawan,MI,3.4939999999999998,42.2094839,-85.784453
Matthews,Matthews,MO,3.2277499975,36.7592218,-89.5867458
Mattoon,Mattoon,IL,3.399,39.4842821,-88.3773279
Maumee,Maumee,OH,3.499,41.5628294,-83.6538244
Maumelle,Maumelle,AR,3.196499995,34.856613,-92.4056858
Mauston,Mauston,WI,3.278166665,43.7968543,-90.0756767
Max Meadows,Max Meadows,VA,3.5363333325,36.981501,-80.9580491
Maxton,Maxton,NC,3.439,34.7351615,-79.3489317
Maxwell,Maxwell,TX,3.15233333,29.881897,-97.7956423
Mayer,Mayer,AZ,3.6903888866666663,34.4263875,-112.2367232
Mayfield,Mayfield,KY,3.4240000000000004,36.7413418,-88.6355497
Maysville,Maysville,KY,3.4815,38.6474569,-83.7644793
Mc Alpin,Mc Alpin,FL,3.659,30.1396324,-82.9440642
Mc Calla,Mc Calla,AL,3.0894166624999997,40.8333582,-80.5455322
Mc Crory,Mc Crory,AR,3.399,36.0840446,-87.0251934
Mc Donald,Mc Donald,TN,3.599,36.1158842,-86.7064336
Mc Graw,Mc Graw,NY,3.735666666666667,42.9303866,-74.2555788
Mc Kees Rocks,Mc Kees Rocks,PA,3.899,40.4656244,-80.0656106
Mc Lean,Mc Lean,IL,3.399,41.9181843,-87.7184126
Mc Leansville,Mc Leansville,NC,3.399,36.1784621,-79.6780605
McAlester,McAlester,OK,3.3314999949999997,34.9334981,-95.7697934
McComb,McComb,MS,3.28233333,31.2435782,-90.4535887
Mcallen,Mcallen,TX,3.289,26.204114,-98.2300605
Mccammon,Mccammon,ID,3.749,42.6504719,-112.193022
Mccomb,Mccomb,MS,3.239,31.2435782,-90.4535887
Mcdonough,Mcdonough,GA,3.2039999999999997,33.4473361,-84.1468616
Mchenry,Mchenry,IL,3.674,42.3294391,-88.4605713
Mcpherson,Mcpherson,KS,3.2915,38.3659015,-97.6575171
Mead,Mead,CO,3.14733333,40.2333174,-104.99859
Meade,Meade,KS,3.799,37.2091116,-100.396302
Meadowview,Meadowview,VA,3.599,36.7632845,-81.8744385
Mebane,Mebane,NC,3.968444443333334,36.0959715,-79.2669619
Mechanicsburg,Mechanicsburg,PA,4.049,40.2101972,-77.0047276
Medaryville,Medaryville,IN,3.649,41.0805951,-86.8919629
Medford,Medford,NY,3.7389999999999994,40.8228192,-72.9887443
Medford,Medford,WI,3.411499995,45.1391437,-90.3460806
Mediapolis,Mediapolis,IA,3.349,41.0079667,-91.1640201
Medicine Hat,Medicine Hat,AB,4.448141168888889,30.546383,-97.9089338
Medicine Lodge,Medicine Lodge,KS,3.114,37.2811339,-98.580361
Medway,Medway,ME,3.50233333,45.6089427,-68.5308623
Meeker,Meeker,CO,3.729,40.0374733,-107.913129
Melrose Park,Melrose Park,IL,3.5856666666666666,41.900299,-87.8569745
Melrose,Melrose,MN,3.253166665,45.6746836,-94.8075586
Melrose,Melrose,NM,3.81233333,34.428325,-103.6271328
Memphis,Memphis,IN,3.873166665,38.4833963,-85.7616319
Memphis,Memphis,MI,3.5410000000000004,42.8964179,-82.7688135
Memphis,Memphis,TN,3.1864074066666666,35.146026,-90.0517786
Memphis,Memphis,TX,3.502333333333333,34.7253581,-100.540097
Menasha,Menasha,WI,3.498999995,44.2022293,-88.4465361
Mendon,Mendon,OH,3.199,40.673381,-84.5188439
Mendota,Mendota,IL,3.3230000000000004,41.5472547,-89.1175852
Menomonie,Menomonie,WI,3.56,44.8765289,-91.9278716
Mentone,Mentone,TX,3.10733333,31.7067317,-103.5985429
Mercedes,Mercedes,TX,3.659,26.1497977,-97.9136112
Mercersburg,Mercersburg,PA,4.399,39.8282214,-77.9037226
Meridian,Meridian,MS,2.938333332,32.3643098,-88.703656
Meridian,Meridian,TX,2.96566666,31.9247314,-97.6561096
Merkel,Merkel,TX,2.87566666,32.468588,-100.014347
Merrill,Merrill,WI,3.3823333300000002,45.180522,-89.683459
Merrillville,Merrillville,IN,3.88566666,41.4828144,-87.3328139
Merrimack,Merrimack,NH,3.699,43.3260376,-71.6854725
Mesa,Mesa,AZ,3.7973333300000003,33.4151005,-111.831455
Mesquite,Mesquite,NV,3.70566666,36.8035642,-114.067141
Mesquite,Mesquite,TX,2.96566666,32.7666103,-96.599472
Methuen,Methuen,MA,3.799,42.7262016,-71.1908924
Metropolis,Metropolis,IL,3.599,37.1511655,-88.7319979
Metter,Metter,GA,3.249,32.397118,-82.0601196
Mexia,Mexia,TX,3.099,31.6816183,-96.4783677
Mexico,Mexico,MO,3.229,39.1697626,-91.8829484
Miami,Miami,FL,3.5023611108333337,25.7741566,-80.1935973
Michigan City,Michigan City,IN,3.6234444433333337,41.7075394,-86.8950297
Middle River,Middle River,MD,3.139,39.3416961,-76.4271818
Middleburg,Middleburg,FL,3.399,30.0688512,-81.8603778
Middlebury Center,Middlebury Center,PA,3.999,41.8436841,-77.2744202
Middlebury,Middlebury,IN,3.674,41.6750714,-85.7060263
Middlesboro,Middlesboro,KY,3.489,36.6072968,-83.7143317
Middleton,Middleton,MI,3.699,43.1833659,-84.7088895
Middleton,Middleton,WI,3.529,43.0962919,-89.5119565
Middletown,Middletown,DE,3.1189999999999998,39.4497639,-75.7166345
Middletown,Middletown,OH,3.21566666,39.516644,-84.4041725
Middletown,Middletown,PA,3.8506666633333335,40.1701367,-74.8851959
Midland,Midland,GA,3.3689999999999998,32.5748608,-84.827152
Midland,Midland,NC,3.429,35.2273656,-80.5006219
Midland,Midland,TX,3.3614509764705884,31.83688,-102.0103767
Midlothian,Midlothian,IL,3.149,41.6253116,-87.7175491
Midlothian,Midlothian,TX,3.215,32.482361,-96.9944489
Midlothian,Midlothian,VA,3.699,37.486806,-77.6473195
Midway,Midway,FL,3.749,30.4954759,-84.4543513
Midway,Midway,GA,3.52566666,31.805769,-81.4306642
Midwest,Midwest,WY,3.459,43.411391,-106.280075
Mifflintown,Mifflintown,PA,3.789,40.5697996,-77.3969339
Mifflinville,Mifflinville,PA,3.56566666,41.029526,-76.2998965
Milaca,Milaca,MN,3.369,45.755799,-93.6544079
Milan,Milan,MI,3.5715,42.0848616,-83.6830279
Milan,Milan,MO,3.299,40.202346,-93.125267
Milan,Milan,NM,3.5806666600000003,35.1697175,-107.8908919
Milbank,Milbank,SD,3.369,45.219131,-96.635617
Miles City,Miles City,MT,3.4981666650000003,46.4070219,-105.847843
Milesburg,Milesburg,PA,4.049,40.9417272,-77.7850022
Milford,Milford,CT,3.839,41.2222218,-73.0570603
Milford,Milford,IA,3.324,43.32396,-95.1508003
Milford,Milford,NE,3.43233333,40.774192,-97.0518459
Milford,Milford,TX,3.03066666,32.1245956,-96.945277
Mill Hall,Mill Hall,PA,4.01566666,41.107876,-77.4848105
Millbrook,Millbrook,AL,3.21566666,32.4798575,-86.3619163
Millbury,Millbury,MA,3.649,42.1913817,-71.7603934
Millbury,Millbury,OH,3.49233333,41.5659599,-83.4248634
Milldale,Milldale,CT,5.199,41.5661372,-72.8999672
Millen,Millen,GA,3.348999995,32.8040512,-81.9492812
Millersport,Millersport,OH,3.44566666,39.9000639,-82.534048
Millersville,Millersville,MD,3.46566666,39.0595542,-76.6480219
Mills,Mills,WY,3.169,42.841927,-106.367935
Millsap,Millsap,TX,2.984,32.7481864,-98.0092093
Milltown,Milltown,MT,3.609,46.8712952,-113.8817192
Milroy,Milroy,PA,4.05066666,40.7162115,-77.5892193
Milton,Milton,FL,3.5234444433333336,30.6324149,-87.0396881
Milton,Milton,ON,3.4252911249999998,39.7881021,-85.1552424
Milton,Milton,PA,3.799,41.0177269,-76.853084
Milton,Milton,WI,3.399,42.7753567,-88.9390017
Milwaukee,Milwaukee,WI,3.567333328571429,43.0386475,-87.9090751
Mims,Mims,FL,3.689,28.683293,-80.8457402
Minden,Minden,IA,3.159,41.4667146,-95.542622
Minden,Minden,LA,3.161333332,32.6154278,-93.2868354
Minden,Minden,NV,3.52566666,38.9565145,-119.7700488
Mineral Point,Mineral Point,MO,3.699,37.9447722,-90.7242964
Mineral Wells,Mineral Wells,TX,2.97566666,32.8091732,-98.1129179
Mineral Wells,Mineral Wells,WV,3.499,39.1904082,-81.5320773
Minneapolis,Minneapolis,MN,3.6656666666666666,44.9772995,-93.2654692
Minnesota City,Minnesota City,MN,3.399,44.0938521,-91.7495959
Minonk,Minonk,IL,3.4090000000000003,40.9044778,-89.0345224
Minooka,Minooka,IL,3.439,41.4553084,-88.2617305
Minot,Minot,ND,3.6945555533333336,48.23251,-101.296273
Mission,Mission,TX,3.0273333325,26.2159066,-98.3252932
Missoula,Missoula,MT,3.64775,46.8701049,-113.995267
Missouri Valley,Missouri Valley,IA,3.4115,41.5564975,-95.8879438
Mitchell,Mitchell,IN,3.599,38.7328304,-86.4736019
Mitchell,Mitchell,SD,3.1206666666666667,43.70953,-98.025379
Moab,Moab,UT,4.169,38.5738096,-109.546214
Moapa,Moapa,NV,3.440666665,36.75295,-114.648614
Moberly,Moberly,MO,3.4548333325,39.4201137,-92.4364298
Mobile,Mobile,AL,3.20566666,30.6913462,-88.0437509
Mocksville,Mocksville,NC,3.699,35.8940236,-80.5617846
Mokena,Mokena,IL,3.394,41.5261437,-87.8892189
Mona,Mona,UT,3.429,39.8160656,-111.85549
